,Height,Weight,Gender_Female,Gender_Male
109,171.72712655176483,79.25644653572272,False,True
110,176.00355457559223,85.33879630153363,False,True
111,173.20433737956765,91.58543744573181,False,True
112,181.88199792918212,93.14864188036499,False,True
113,175.760018076242,81.22070294099136,False,True
114,170.84538088681722,74.55201260997772,False,True
115,187.1603912359995,101.48636564198681,False,True
116,176.62452611852882,92.25377557719771,False,True
117,173.51136199732946,86.08717527724954,False,True
118,172.05696720475584,80.98661617203,False,True
119,182.13263700679425,101.4996978362741,False,True
120,161.62595209361822,75.92213939014681,False,True
121,174.55184407744372,82.03121909630454,False,True
122,170.0513277914747,74.74506619198272,False,True
123,159.27575392770365,68.16800837320089,False,True
124,183.53635866594223,87.68648479623727,False,True
125,180.1079787791757,91.76545395480636,False,True
126,171.72900274827228,81.75819362931591,False,True
127,179.83595974746328,89.30351121542544,False,True
128,176.03411337448668,85.25074976881181,False,True
129,168.25696178653445,78.04234531168635,False,True
130,171.43017016227572,87.13618399287635,False,True
131,167.14787066005033,75.38665808404772,False,True
132,181.4670123803187,84.39215514720999,False,True
133,173.89959078867784,81.03718214994727,False,True
134,162.5293284966492,68.62684147733363,False,True
135,180.34482012204785,95.42241974113819,False,True
136,173.07489944908338,79.16263833704227,False,True
137,173.72431663022735,81.76317141015181,False,True
138,172.96439815234191,76.24870056710591,False,True
139,173.0770995040391,83.20211835095591,False,True
140,174.90462938420796,77.07128217370499,False,True
141,168.01808545726598,78.83257848201454,False,True
142,168.16332141451562,82.22252482246273,False,True
143,171.27758534530702,83.41315129760136,False,True
144,176.4566093193674,93.62632280257954,False,True
145,179.11028362363936,83.527202360295,False,True
146,181.19947514148774,91.79749793939453,False,True
147,180.34493970907866,98.23640669859635,False,True
148,168.15396317393342,72.45014715644862,False,True
149,184.2599998952873,95.60746575539136,False,True
150,171.3975534654244,81.190159163615,False,True
151,165.99004281175817,66.69990801627364,False,True
152,179.94391854905604,89.06227953377908,False,True
153,177.64372715865045,77.35266082409272,False,True
154,164.43913132680018,77.11547914599454,False,True
155,176.04334331619975,90.1721334743509,False,True
156,174.84969566407588,81.77623496181045,False,True
157,157.32080109991458,66.93803931889045,False,True
158,174.22707225919999,80.44738687331227,False,True
159,165.6551819683161,84.30354016963862,False,True
160,163.40746619174064,80.6790010631318,False,True
161,174.6222230224191,77.19430791801136,False,True
162,184.12372471703657,90.26440829536317,False,True
163,170.77418453236794,92.43197239765726,False,True
164,170.84955630188296,87.82621485792318,False,True
165,165.40100087926066,80.9704296267468,False,True
166,168.3075628969345,73.99071972940453,False,True
167,171.96226633545336,72.40295936312226,False,True
168,166.44796775540533,78.23377815964862,False,True
169,177.46718331537843,91.74411027040135,False,True
170,173.94396342642182,77.43287706846635,False,True
171,183.42346689812754,93.35898214028681,False,True
172,173.17601304294362,77.17625821633773,False,True
173,182.83226461889106,91.10786842215226,False,True
174,167.80544730113522,81.17679728963817,False,True
175,169.30665699133897,76.37001351742227,False,True
176,171.7025374560371,80.80292083633908,False,True
177,173.34469799833073,87.85346545433725,False,True
178,164.6138984594212,73.80888210891455,False,True
179,171.43023440539514,83.35628381429909,False,True
180,173.17905599543812,82.29822512970863,False,True
181,176.66559765337107,95.85081770777317,False,True
182,168.66171415763515,75.25840866955045,False,True
183,169.14407907130675,89.15838629374045,False,True
184,182.71715192043442,91.83928415996319,False,True
185,173.44908598881977,77.46072840743864,False,True
186,177.68684603571606,91.7945842257309,False,True
187,182.50186802932285,87.90317479674636,False,True
188,167.01896654731118,81.75258618873863,False,True
189,170.2609042806163,71.13178863554135,False,True
190,194.8429805389624,106.83428128182817,False,True
191,184.33064828309134,104.80024316351908,False,True
192,177.11116443931243,92.67984317562045,False,True
193,184.91002897164842,99.18927119955181,False,True
194,184.24995934273218,101.21235360069227,False,True
195,183.62864819641894,94.76130267753318,False,True
196,170.82344503229407,82.17262727898728,False,True
197,192.89892935504406,105.42034023141363,False,True
198,168.4432290736113,77.54266277475318,False,True
199,180.73637586471077,85.57793467652135,False,True
200,180.82819380884717,89.11887689244364,False,True
201,183.38168049819708,97.54708371383227,False,True
202,190.85768644218604,101.87466878616362,False,True
203,163.6052845736916,72.08154423790319,False,True
204,164.4254378695166,75.6823248842209,False,True
205,161.0730513304047,72.79118891927499,False,True
206,172.33560969326425,80.07847011571954,False,True
207,167.466733465152,79.31149757565954,False,True
208,180.2550381083102,88.13931763587408,False,True
209,171.6550980843255,84.99618486672773,False,True
210,174.21674691226855,78.90718004523045,False,True
211,178.62487374814202,87.88480013817772,False,True
212,183.88198022897305,94.74386774464817,False,True
213,179.88497605489505,93.6513535458168,False,True
214,167.39438520300556,78.44328679866818,False,True
215,189.98025255544158,105.74336493061818,False,True
216,171.90953434701353,80.56370249792727,False,True
217,170.5761454325755,79.83940464281909,False,True
218,182.30809671109387,96.64822831300226,False,True
219,164.24968914021466,75.89509273167135,False,True
220,173.03183164043477,89.27927967051089,False,True
221,169.6387951884011,75.19601919347545,False,True
222,169.6868585853399,80.257190253495,False,True
223,172.4304750469896,79.38728850718635,False,True
224,175.70088537487774,88.7443315004959,False,True
225,178.37130524900368,93.4929265437609,False,True
226,164.7337299109869,71.97338289112726,False,True
227,172.2655769097182,76.85500376085636,False,True
228,161.1382285663997,61.661761757197716,False,True
229,182.49502451367593,99.16248611395727,False,True
230,169.48930706359923,70.86342787682544,False,True
231,182.79949635623316,91.60371701384862,False,True
232,193.09422258928458,107.2391184766718,False,True
233,181.54929725780758,88.81482617159273,False,True
234,171.11931395796626,80.28916525789181,False,True
235,179.21031914925675,90.20920390913999,False,True
236,177.4624372548759,84.41677728348772,False,True
237,172.58682790709275,80.61262719021454,False,True
238,188.225579513831,98.07259251082772,False,True
239,175.68630420081888,85.01019104616817,False,True
240,169.05536057466819,77.99449287129727,False,True
241,169.4220766748738,78.56354958095136,False,True
242,170.8050049841313,76.49103949722408,False,True
243,175.3905191318934,74.46385860352272,False,True
244,179.50877782889623,86.37428826387318,False,True
245,166.36744760837834,71.3045234857859,False,True
246,165.575540968048,78.45749207255182,False,True
247,171.6230832354498,76.84726499768999,False,True
248,187.49107964811412,105.1702309623809,False,True
249,181.88067308945793,94.20476215985954,False,True
250,172.0208630593003,78.25126008091273,False,True
251,173.30707515854988,90.83079910128816,False,True
252,167.46073114358745,76.404732825365,False,True
253,181.73317910254553,89.91800674240363,False,True
254,175.67752804997272,89.49650683668453,False,True
255,174.23805468285533,81.91899095560998,False,True
256,180.4860776498944,85.97000565269727,False,True
257,161.65591133700772,72.01032605453364,False,True
258,180.80343670491771,94.96485575267772,False,True
259,167.9668298514167,85.06414520607818,False,True
260,165.2457277123484,71.62837797056636,False,True
261,172.95209087146984,82.56565681085635,False,True
262,180.32258550357938,93.06667189761545,False,True
263,188.52178418916725,105.0591771633218,False,True
264,176.09088017615477,84.66292255201044,False,True
265,164.92560917297385,82.31539529039999,False,True
266,173.60097947894073,90.41862712172771,False,True
267,180.1599777145523,92.44111964360863,False,True
268,156.1536353720485,73.19488733721454,False,True
269,173.966664305037,86.27576447371864,False,True
270,183.00672027187926,91.00128568481908,False,True
271,184.2050342454728,100.84665923112908,False,True
272,180.93413493906073,97.30006737312044,False,True
273,183.53815257310015,91.68246437155,False,True
274,171.61520135759534,85.0850425601059,False,True
275,183.55972176724921,89.33066677084318,False,True
276,159.00462991378436,68.9639562405968,False,True
277,168.2405507211095,76.044331932335,False,True
278,176.91211102741676,90.38349816573772,False,True
279,175.98624037167713,81.26797635541863,False,True
280,179.64220799287025,87.97238732544771,False,True
281,174.82468199837564,89.88086591923545,False,True
282,167.676647713091,83.84627796408272,False,True
283,168.69380043338933,70.54307803951136,False,True
284,169.20368595495,73.17817721417909,False,True
285,172.80844732654316,85.94748260685226,False,True
286,179.0760910320003,78.6298987028218,False,True
287,175.6606329124405,89.04329857144909,False,True
288,179.81935743860063,98.06657059328636,False,True
289,165.5937178932874,75.77607866334408,False,True
290,189.95571437049497,108.84742859213453,False,True
291,180.5099419414459,83.76329356047727,False,True
292,176.10886237632317,90.90176859386908,False,True
293,177.54397803458167,87.00555960577319,False,True
294,163.63999223112654,76.86790973535953,False,True
295,172.3444119744694,88.52023749728998,False,True
296,171.57463649963177,83.30296959904227,False,True
297,189.9093149861316,95.6226857771618,False,True
298,181.4041228053666,90.0193108590618,False,True
299,170.48567474096475,78.48367744322908,False,True
300,177.44335329654783,89.57766188993862,False,True
301,173.81426601418266,86.59355001798772,False,True
302,172.55104582183918,83.88885595695136,False,True
303,173.97817161439164,81.78628029451863,False,True
304,165.7201242630609,72.50146352972273,False,True
305,178.2707941993546,89.94750321416136,False,True
306,180.60449823790796,98.75891145377591,False,True
307,173.85684949937928,85.41246635755817,False,True
308,166.16826513308902,80.39167465356863,False,True
309,171.96000180884448,84.1582736826259,False,True
310,188.52658017778455,101.5036546838518,False,True
311,180.76480451196767,94.06499171639726,False,True
312,170.7661606004735,77.734973000445,False,True
313,172.41662035189896,79.64674907518,False,True
314,171.13599368994835,78.77745252360317,False,True
315,174.65356719972505,82.32998795543772,False,True
316,182.13139215245008,92.09500379000136,False,True
317,176.2277267733612,90.84132729491044,False,True
318,187.23998019094063,101.59760106558727,False,True
319,176.41157556786456,99.66441212129271,False,True
320,179.79717611593063,96.00730951067318,False,True
321,182.29189789172904,91.27226498519136,False,True
322,176.1323730548859,94.9135342443468,False,True
323,165.82650479192884,73.37276439023135,False,True
324,180.14148481107156,94.470883891725,False,True
325,174.23552322340294,82.19601716158954,False,True
326,174.25364293945626,80.37067100442363,False,True
327,176.47601006422494,88.45625841032681,False,True
328,167.46447638609135,74.0947416605859,False,True
329,174.04929705680976,78.75938961582908,False,True
330,187.7799752806026,98.00910701235364,False,True
331,180.84276206846496,95.515695019105,False,True
332,169.05373065733897,84.11014731136045,False,True
333,182.2253816221032,85.43879789066045,False,True
334,177.15186650240065,85.53687493101317,False,True
335,169.54666147915228,81.61000779236272,False,True
336,177.01875253316433,96.23564952805908,False,True
337,178.82493275033715,89.86006458338908,False,True
338,175.310129719066,84.67635999589955,False,True
339,164.42000937435026,75.50276019881363,False,True
340,180.33510907987812,85.82353180768045,False,True
341,163.72792820275006,73.35398782365317,False,True
342,177.1637873608251,87.94375401419771,False,True
343,181.67819598294938,86.03738459083135,False,True
344,173.55290629448888,94.44769302045499,False,True
345,179.74238921684426,90.60140648150181,False,True
346,181.4043860707451,95.3901166385218,False,True
347,176.2518042010229,81.8979421653959,False,True
348,182.88439983320947,89.18837021881045,False,True
349,175.74634643227168,86.10856379615409,False,True
350,168.0625627392749,75.23391246961226,False,True
351,170.87124320768862,82.90651576928181,False,True
352,180.12622192498168,86.16256248185726,False,True
353,175.56451498575294,86.19359730740999,False,True
354,171.21892571321885,77.35969337691408,False,True
355,185.26416856212833,98.22611578174136,False,True
356,179.04695888782933,80.48535197762408,False,True
357,175.28097903314318,89.11417670683589,False,True
358,169.57575919077334,76.22749828696,False,True
359,175.56648587281646,81.63994093231908,False,True
360,185.74071865726523,100.30063867897863,False,True
361,171.4165326943602,74.67965511482362,False,True
362,164.985898970773,71.15672106797273,False,True
363,172.16752225042305,83.49137683548453,False,True
364,171.86249294195937,77.41158795021636,False,True
365,168.8500483964295,76.64875632401862,False,True
366,185.38715831065022,95.28998840427045,False,True
367,176.69060998408392,88.79364862292726,False,True
368,180.34904275425305,88.32845516371181,False,True
369,177.58571889974823,99.71268943054045,False,True
370,182.11074014163682,93.25534013020227,False,True
371,171.83084977812646,81.31028802988271,False,True
372,173.47070859389427,82.60224157537863,False,True
373,174.4656294112285,92.52742447094136,False,True
374,175.0460599791796,75.07086303792454,False,True
375,175.1606343687962,89.96883161375136,False,True
376,170.8079774186365,78.76546955149591,False,True
377,175.04629364829492,83.61263131816636,False,True
378,167.22990303918846,63.42456679095454,False,True
379,164.26453189150521,72.81296879277909,False,True
380,168.39158021797803,74.36545554177727,False,True
381,170.42786779789182,88.1614124744368,False,True
382,170.17565592130944,86.31515567927318,False,True
383,180.24340609271525,83.73815092897227,False,True
384,173.78901540031518,86.72524644071636,False,True
385,171.83742007008135,85.54576335495636,False,True
386,192.0752906219659,102.82171812247545,False,True
387,179.19507473651248,89.9451695931218,False,True
388,174.98273082972764,86.59703950165454,False,True
389,173.44271107555974,80.11208338012271,False,True
390,165.08749877838122,80.78504295382317,False,True
391,166.5624597183889,78.950723724635,False,True
392,176.03746413028884,95.66531251845682,False,True
393,166.88997717226914,77.3184378718968,False,True
394,172.2221371661511,78.8454053663559,False,True
395,175.80901417225928,84.06213196483863,False,True
396,172.75811526259582,88.31224815785181,False,True
397,157.29445031614483,67.79531128987455,False,True
398,170.85656129751936,87.48671343663635,False,True
399,171.8991275089421,81.70491271928908,False,True
400,177.72609518455545,92.21058774186272,False,True
401,165.89619230378494,74.25333250859681,False,True
402,182.64125381904958,98.64896120166226,False,True
403,168.23411626714815,83.25510566167726,False,True
404,167.1699547735417,75.71982295795863,False,True
405,185.02616755174648,93.29585870505318,False,True
406,180.21158636963676,86.22867673816636,False,True
407,181.21327137447688,99.35742563516817,False,True
408,180.48138696119454,92.33610592071227,False,True
409,157.2908901287356,63.59321377973227,False,True
410,174.65664219707133,89.2244572158459,False,True
411,171.66321122099708,81.78955053053,False,True
412,171.09870445897096,74.61178290790818,False,True
413,167.33305765291897,76.44312016850726,False,True
414,174.4846958638989,86.24660995618318,False,True
415,176.61854834615494,88.7138143177,False,True
416,169.2521147038477,86.57634489962,False,True
417,177.31714999717568,92.92118104591135,False,True
418,174.4468791607222,89.15982855618226,False,True
419,181.90255402588392,95.3048972178168,False,True
420,177.01208014721422,86.78790931357636,False,True
421,180.088759367925,89.97492380097317,False,True
422,172.73476754052328,84.90015356799091,False,True
423,179.36398970503618,85.75628732625681,False,True
424,181.7908331601963,80.171201257325,False,True
425,185.45267268797608,95.14976516792181,False,True
426,154.3002193833408,61.89448442008045,False,True
427,175.46858384870143,86.78871931862955,False,True
428,176.1203935750217,87.02075194589271,False,True
429,172.10312978737588,84.06283177762408,False,True
430,193.10878793215002,105.59703225885363,False,True
431,183.45814504676372,91.71766088653682,False,True
432,175.059445016364,85.6040032097809,False,True
433,165.95071630911517,79.38895329554227,False,True
434,167.46830476748818,83.61060852507545,False,True
435,178.9853908479799,85.23520091704545,False,True
436,185.87985079769305,97.20338766919863,False,True
437,174.1192344036541,79.64523581620682,False,True
438,174.06469695572568,77.06582065701636,False,True
439,161.53499676795442,65.72360110056681,False,True
440,170.54637271860008,79.85417735304591,False,True
441,179.8735813642628,89.6356370732159,False,True
442,186.76692341175865,101.3299621360259,False,True
443,167.99831505528059,75.18388424441318,False,True
444,172.48339836091924,77.46237782424045,False,True
445,181.44077458695213,98.46999985803727,False,True
446,170.46620668698657,78.95795647122044,False,True
447,186.14115163260064,99.04365442833091,False,True
448,161.728361211397,73.18779356313362,False,True
449,175.8323135654389,88.07105718130408,False,True
450,176.9621150231741,80.50870942063591,False,True
451,179.03303834086174,93.10338624451727,False,True
452,175.27188178137763,80.33267839950999,False,True
453,173.88305078060043,87.61903893410727,False,True
454,167.7028238075957,75.89137294247271,False,True
455,176.06814957820714,84.88090706741227,False,True
456,175.45746103432884,85.68462668667453,False,True
457,186.8481667316476,94.70976900584226,False,True
458,167.86272977208466,73.40718832181498,False,True
459,186.7560002064174,97.71202690899953,False,True
460,176.9848129477863,93.24247068121136,False,True
461,169.35902403700146,83.27150310911226,False,True
462,185.32263028798772,94.95229285720772,False,True
463,173.34705524692586,94.51162570235772,False,True
464,182.7698297573379,95.75628536911908,False,True
465,180.4889287068237,92.85128988427681,False,True
466,170.1214528685578,88.72669550330181,False,True
467,173.93412527234403,86.67546478642454,False,True
468,181.06248113386366,90.74333026297136,False,True
469,165.05035897909934,75.82797606629953,False,True
470,169.5751850384507,81.27159498868136,False,True
471,174.66605077865344,84.44188977543045,False,True
472,175.24106066062805,88.07045042550499,False,True
473,181.08979427273255,104.00023458824909,False,True
474,175.3856751371364,87.43168259655181,False,True
475,169.01536432138778,79.99249597162226,False,True
476,174.02942955060686,80.06419961994136,False,True
477,171.3476768954414,80.67387495836499,False,True
478,181.2477513282133,91.70944403756862,False,True
479,174.21963134583012,80.3832181482859,False,True
480,177.12966023563774,84.32920925072636,False,True
481,177.37799695026763,85.47319500936499,False,True
482,183.92288783989733,86.08383558751227,False,True
483,166.2038760443794,75.49852000932546,False,True
484,168.31984819641826,77.38644484255136,False,True
485,177.73472421805653,96.72920861817727,False,True
486,180.8713533282676,89.15704827656818,False,True
487,177.64099648900307,91.94503167240772,False,True
488,181.3204963700996,91.51454858682227,False,True
489,164.05550544156048,72.02458838472636,False,True
490,174.73418041631766,79.31340284731318,False,True
491,173.85219668928966,83.53790122059819,False,True
492,175.7720084300517,85.50159368757635,False,True
493,176.34208396453565,80.08792264718772,False,True
494,176.7998120114592,88.27305085266181,False,True
495,185.1195357116989,88.27250403246181,False,True
496,157.93296130331484,66.31765562445726,False,True
497,174.94175481506798,87.19714053350681,False,True
498,180.54341223882088,95.38797892760228,False,True
499,183.3436366691579,91.48248381438545,False,True
500,183.0393976441675,94.90084244885226,False,True
501,171.1453470491959,83.03336608532955,False,True
502,172.55397171387358,75.65230401225273,False,True
503,179.83690285864282,87.90615573385591,False,True
504,166.49476803062396,81.11280897010272,False,True
505,178.2857101829356,93.60990485066544,False,True
506,182.31864823540656,90.54992838237182,False,True
507,173.05093257449244,87.28616662343725,False,True
508,173.6330857095773,79.66402928608,False,True
509,167.86950681353815,77.27565686570273,False,True
510,181.81351277247225,93.339816457325,False,True
511,186.78313601622466,89.11058866896272,False,True
512,180.6334508769792,94.61148029350636,False,True
513,179.817528466366,92.2230717389659,False,True
514,182.1918136310806,85.72501088682772,False,True
515,160.51918713820768,73.83169429487045,False,True
516,172.97682805911248,83.11472686243044,False,True
517,167.2744933120489,71.50793698377454,False,True
518,173.59999951350315,81.21636003067817,False,True
519,176.68298148210118,85.09885724168909,False,True
520,174.5698923450108,78.00953025929908,False,True
521,178.20202523634595,91.15189922918226,False,True
522,175.06527510081506,88.148800186435,False,True
523,163.3224424628875,70.67714952937045,False,True
524,178.95730796172208,87.51268407249499,False,True
525,174.30512050323833,72.66475790934318,False,True
526,176.9484694312035,80.11785199901817,False,True
527,175.4095667328286,78.0495119425459,False,True
528,170.75654501213526,82.59528133283726,False,True
529,167.9341312252619,77.90302692909226,False,True
530,174.2881638580323,81.42364754449227,False,True
531,175.89249254633953,85.21335063238453,False,True
532,176.8904417063242,82.72932831931227,False,True
533,184.90445202694687,97.48819797681999,False,True
534,190.61174748327042,94.78473953430635,False,True
535,180.27061769246924,86.46454220953272,False,True
536,188.94555156000445,98.70172295148635,False,True
537,163.47989623415458,70.94268114326182,False,True
538,181.17058270847946,93.81145052034726,False,True
539,170.61694208283748,80.97853701522499,False,True
540,188.98024658868712,104.01745263687044,False,True
541,162.22451923735682,79.30607404222454,False,True
542,174.97041908783964,74.64313753723181,False,True
543,183.21525516995592,96.43512531821182,False,True
544,173.74546446996865,93.64315445824181,False,True
545,165.33534723536377,76.10615135659273,False,True
546,175.84338495444698,88.73574531640635,False,True
547,182.74738219288716,95.07976776729454,False,True
548,171.3559962648293,82.86422072031455,False,True
549,176.05478795149406,86.4477940509,False,True
550,161.8768623459542,72.8840472156359,False,True
551,154.12673620316332,58.773192621240455,False,True
552,179.48484061611796,88.92105411706225,False,True
553,171.6888390590621,84.88700770068408,False,True
554,189.60975002361985,103.40938412195771,False,True
555,178.9863802892517,89.63069637784771,False,True
556,182.7377867189613,95.25285578149999,False,True
557,188.02540705804822,95.34512366671363,False,True
558,179.78685953204644,100.19853926338772,False,True
559,164.4072326809423,76.91269863364863,False,True
560,173.69288116366687,84.47528035449591,False,True
561,181.53182083795835,87.58704232586591,False,True
562,170.03891249346285,80.46640353722637,False,True
563,179.82432667070964,90.88517411768545,False,True
564,165.8427843409803,76.68649556828909,False,True
565,156.85518496558507,56.149155918271816,False,True
566,158.70090512475915,72.83738100397682,False,True
567,172.22642687025416,89.58300501918136,False,True
568,176.5960254706125,73.62315343332637,False,True
569,184.15192185022158,91.66138906280091,False,True
570,179.03264865088804,88.53918105684271,False,True
571,169.3919294227864,73.89336669724317,False,True
572,181.0814706626488,79.9140762332418,False,True
573,182.36378868284228,95.17241372082317,False,True
574,185.56311439627663,92.9365143715,False,True
575,174.88752009544365,95.84958371767135,False,True
576,167.75542739810334,76.96649281446636,False,True
577,187.92418959555798,101.5118658865518,False,True
578,175.8991094104088,87.70313230860182,False,True
579,176.12526932648635,78.59309156710226,False,True
580,180.27971301555007,87.07825161614136,False,True
581,161.44564516791223,71.41797475429682,False,True
582,177.2161834179878,83.0888610553709,False,True
583,165.57873300808146,69.03951920440682,False,True
584,177.74650968259934,87.88231037182636,False,True
585,177.1665167655799,84.28544097229818,False,True
586,180.77543512718415,88.81014125477726,False,True
587,179.25288452868108,79.18040331880817,False,True
588,166.75376737862348,74.84082451817771,False,True
589,170.5315719137585,74.47500060389136,False,True
590,167.43194083220325,79.41816277528862,False,True
591,187.41805656644,96.77297999791135,False,True
592,172.05261840494188,78.54284573231953,False,True
593,166.48195368391185,78.17287784597545,False,True
594,180.88333791684855,89.05609840836408,False,True
595,166.60457923578014,79.4615220513909,False,True
596,166.7955883809582,79.34857083713044,False,True
597,157.41074913154088,63.76261348274226,False,True
598,187.70584426338564,97.98168329632362,False,True
599,183.7491464506048,98.11737904609727,False,True
600,178.59170362581642,83.74720924931637,False,True
601,170.47353346099487,76.45553051256545,False,True
602,167.4685036815031,68.81119009001544,False,True
603,170.7584723528198,84.53189129619817,False,True
604,178.09043281865007,92.38260536487226,False,True
605,190.0974092880675,101.79348648997863,False,True
606,163.89934866875805,67.48735720613364,False,True
607,177.93018691424874,94.17938513391135,False,True
608,182.45624868923355,93.26957352763499,False,True
609,185.00531882374196,95.19203830690817,False,True
610,186.18673899669167,90.530422126765,False,True
611,168.6387088164722,75.02936797524772,False,True
612,168.948511378955,82.16387946508273,False,True
613,175.9529440254305,91.95398188712089,False,True
614,173.30916297637526,88.75545013457453,False,True
615,178.85122734702344,83.74211897497135,False,True
616,177.1062884212997,85.66079985054635,False,True
617,166.39726408208338,71.45682968281591,False,True
618,175.60866416677416,89.34196559781817,False,True
619,187.11211954198401,94.71189969480227,False,True
620,167.36759141543118,71.90226622589772,False,True
621,173.62024955417954,83.90837634349636,False,True
622,178.8788155452018,89.95796415898636,False,True
623,183.0837109123805,92.2123803040559,False,True
624,182.1462569547458,90.49126317608908,False,True
625,166.95207115371085,71.01089021176726,False,True
626,162.30177902592914,76.49978998973863,False,True
627,178.60266466835503,91.59576731699181,False,True
628,167.10337367372722,79.35676360886045,False,True
629,177.3617590304372,89.51399637661908,False,True
630,173.56112123309657,89.88944105427862,False,True
631,172.06363673797833,75.29240150235454,False,True
632,190.58607917933608,105.85732593272408,False,True
633,186.44630864371285,87.60563848952772,False,True
634,176.6690951735744,87.3553039714209,False,True
635,163.92916105148066,71.42239872649363,False,True
